A,B,C,D,E,F,G,H,I,J,K,L,M
3173.995194,-4.55E-13,101085.8453,99822.04175,-0.561121505,1.312847886,294.0685624,72.66146351,12.26449835,26.67288925,99.85356048,0,34.15396661
3108.503509,-4.55E-13,101072.1072,99807.19537,-0.457347094,1.339964676,293.9691847,72.26748791,12.30673079,23.74205443,99.92493846,0,41.06353146
3013.164973,-4.55E-13,101053.2542,99788.26595,-0.300302191,1.4714175,293.8780376,71.75866732,10.80885373,21.32003384,99.22123258,0,51.15933067
2927.906727,0,101077.3549,99811.31917,-0.07908277,1.107704816,293.6255802,75.12264918,13.69445578,16.06905615,88.53031221,0,42.6957641
2875.234498,0,101080.8843,99814.06623,0.067798707,1.284090845,293.5052273,74.83000212,12.99650784,16.59682744,87.03817986,0,20.79059532
2849.917095,0,101084.4044,99816.80471,0.21457474,1.460386414,293.3848657,74.53730141,12.29873542,17.12371673,85.54281384,0,28.29204634
2840.418882,0,101071.1397,99804.11354,0.171658684,1.473943973,293.2490422,74.14807788,11.91671953,16.0638669,78.23008149,0,6.371753179
2913.506407,0,101057.8765,99791.42341,0.128785172,1.487451588,293.113183,73.75933962,11.53454728,15.00488313,70.92261651,0,31.85561746
3010.238636,-4.55E-13,101047.4059,99780.61753,0.16244794,1.411110176,292.9131536,74.24360433,10.87106611,15.50392872,73.09115769,0,44.05166114
3081.534914,0,101036.9396,99769.81589,0.196039027,1.334834971,292.713179,74.7274559,10.20720196,16.00075471,75.25760053,0,41.26698913
3135.150663,0,101034.1455,99766.64824,0.100676256,1.377664323,292.6117966,74.4680706,8.854373429,12.50451971,73.64915053,0,45.58558976
3126.682662,6.742588925,101031.3607,99763.48954,0.005488172,1.420198089,292.5103615,74.20919682,7.503016926,9.010952697,72.03606346,0,45.41241648
3111.195064,13.48517785,101045.3313,99776.43072,0.224561502,0.930969748,292.3139203,74.87052623,8.799836338,10.31710152,62.08087228,0,74.67588324
3064.751839,135.4948717,101059.3058,99789.3763,0.443434079,0.442188704,292.1177672,75.53120099,10.09649937,11.62377374,52.12576726,0,121.4265153
2992.640669,257.5045655,101080.3352,99810.24395,0.301153576,0.758096192,292.4398848,75.01415393,11.11183672,13.87202962,42.32566726,0,185.076067
2911.076338,537.9065004,101101.3602,99831.10813,0.158997362,1.073784124,292.7623102,74.49589656,12.1265717,16.11906918,32.52401786,0,260.038895
2898.172974,818.3084354,101114.3602,99845.74048,0.24043763,0.994489977,293.6383985,71.8002995,12.05764053,16.17794565,19.93498186,0,442.0181294
2944.510343,1142.387801,101127.3588,99860.37208,0.322030765,0.915297625,294.5145485,69.10408614,11.98839859,16.23710456,7.350897293,0,585.318365
3021.138886,1466.467166,101137.8882,99873.63972,0.678633315,1.019234831,295.5019015,65.29913025,11.36008988,16.80437898,3.674427405,0,790.8585674
3222.442555,1846.378705,101148.4119,99886.90211,1.035241538,1.123089075,296.4891318,61.49535073,10.73142654,17.37008641,0,0,986.6017239
3462.895857,2226.290243,101148.6766,99890.69623,1.402053867,1.077694251,297.25572,59.80783896,9.464767448,15.11680347,0,0,1063.141651
3652.375257,2594.775422,101148.939,99894.48658,1.768795952,1.032203432,298.022151,58.12090834,8.198196524,12.8630147,0,0,1131.029305
3781.426453,2963.269682,101144.9684,99891.50717,2.009168393,0.814015802,298.5057392,57.47944952,7.090234318,9.699240877,0,0,1171.18884
3866.904861,3228.363036,101140.9986,99888.52803,2.249599079,0.595830725,298.9891781,56.83841543,5.982935915,6.53706793,0.010753355,0,1152.246658
3929.429959,3493.269256,101138.4103,99886.03979,2.594811903,0.382236796,299.2039134,56.96148602,6.069817388,6.254870694,19.36679324,0,958.5099305
3976.119656,3551.620789,101135.8191,99883.54898,2.939909866,0.168736545,299.418535,57.08463546,6.156709236,5.972919193,38.71696099,0,783.2023632
4025.504921,3610.256472,101127.9074,99876.41074,3.07837516,0.123765075,299.4285055,57.34963546,6.262264233,6.133043284,47.50315346,0,746.6260137
3941.122359,3578.613595,101119.9929,99869.26977,3.216809217,0.07878481,299.4384531,57.61463043,6.367948082,6.293565504,56.28099488,0,422.0182089
3792.177587,3546.829686,101107.2576,99857.21683,3.299046275,0.017984731,299.4070119,57.87057749,6.705437732,7.17032033,50.03530282,0,414.9521963
3929.57778,3397.413355,101094.5298,99845.17058,3.381213406,-0.042787266,299.3755499,58.12656771,7.042241234,8.046324383,43.7815254,0,618.0258173
4077.959575,3247.882504,101095.2651,99845.14999,3.337578994,-0.053039372,299.3066088,58.46021477,6.144664143,7.571687145,22.98218232,0,855.4281385
4087.524915,3044.221069,101096.0066,99845.13569,3.293963091,-0.063295492,299.2375752,58.79401372,5.24741417,7.096994454,2.19378487,0,914.7445175
4088.490963,2840.473519,101107.8301,99856.4298,3.283644826,-0.080773145,299.0024282,59.40105489,4.938649614,6.522542578,1.096587658,0,939.3662437
4040.942571,2503.524267,101119.6508,99867.72114,3.273211164,-0.098136616,298.7672504,60.00827929,4.629653682,5.947763986,0.000119677,0,895.9876005
4023.131395,2166.575014,101126.2978,99874.01526,3.055176105,0.089912516,298.4767209,60.94512047,3.90441124,4.785225095,0.215537856,0,838.6429822
4037.984603,1769.726533,101132.9483,99880.31224,2.837131796,0.277871395,298.1861828,61.88213375,3.179317598,3.6238722,0.434059654,0,669.5649366
4014.389951,1372.878053,101145.713,99891.7593,2.602447561,0.303465454,297.8800064,63.12876316,2.72191228,4.59612675,6.235990357,0,455.5897962
3911.559703,1046.082338,101158.4788,99903.20779,2.367754697,0.328998958,297.5737157,64.37607221,2.264805358,5.56793331,12.03200583,0,377.9883249
3785.215761,719.2866239,101173.2729,99917.22249,2.117539577,0.245594379,297.0619216,66.84604574,2.344511231,5.73380626,7.186531658,0,294.6251126
3700.384102,446.8877217,101188.0738,99931.24191,1.867438784,0.162190816,296.5499499,69.31681922,2.424404199,5.902555841,2.34319092,0,227.720816
3646.615282,174.4888195,101215.0738,99953.73603,1.823013787,0.080615483,295.7185381,73.22670157,2.840879316,11.24636408,1.337906214,0,132.9415087
3606.240577,87.33800833,101242.0778,99976.23428,1.778568107,-0.000803467,294.8873106,77.13544414,3.257733411,16.58629159,0.333921996,0,97.83132643
3557.839661,0.187197166,101276.1954,100006.1755,1.696913901,0.199109575,294.3876342,78.9937265,4.356366881,14.94480483,1.669515349,0,26.91513325
3493.203686,0.093598583,101310.3056,100036.1117,1.615145375,0.399095346,293.8880767,80.8516747,5.455930637,13.30277074,3.004981048,0,39.19222958
3447.159493,0,101330.9526,100057.2147,1.327714934,0.729922687,293.602665,82.10848941,8.229077402,10.67610633,4.110796813,0,41.88169467
3343.348896,0,101351.5899,100078.3072,1.040420496,1.060527203,293.3173169,83.36488008,11.00137207,8.051785988,5.216477741,0,19.93893792
3253.574894,0,101354.5016,100080.6631,0.997796067,0.99026865,293.1466405,83.85843891,12.24074383,9.644447165,6.079587835,0,20.11790857
3165.915922,-9.09E-13,101357.4144,100083.0201,0.955277887,0.919961066,292.9759684,84.35212891,13.480856,11.23688893,6.942549526,0,31.86159224
3115.176953,0,101362.0908,100087.3465,1.103902169,0.761447107,292.813292,85.08182009,16.05295659,12.43461011,7.538534726,0,31.47496177
3049.106138,0,101366.7657,100091.6712,1.252478331,0.603071937,292.6505723,85.81207294,18.62241471,13.63079743,8.135324159,0,27.24283266
2980.083454,0,101368.501,100092.8418,1.314486037,0.694377461,292.4100428,87.55277,16.43807112,12.06758214,10.17892816,0,39.50240528
2914.329196,0,101265.8874,99985.70455,2.151803796,0.610754693,291.9249697,92.04251125,32.27118967,6.190774885,14.36520427,0.012869434,37.5402642
2815.34442,0,101275.0345,99993.8869,2.054977037,0.565455743,291.7645285,92.38041714,35.0658829,8.157544915,31.884448,0.016086336,26.71211388
2803.88236,0,101284.1826,100002.0706,1.958111346,0.520200976,291.6041097,92.71831124,37.86052587,10.12308387,49.40004399,0.019301195,41.74481058
2815.58623,0,101295.3003,100012.7295,1.791206399,0.554431779,291.4839038,93.03502007,40.56474058,9.873913513,60.35334105,0.018841624,38.76739234
2897.704677,0,101306.4165,100023.3866,1.624312102,0.588616114,291.3636884,93.35183391,43.26819255,9.624907119,71.30524507,0.018381607,39.62183356
2981.452264,0,101314.9753,100031.0778,1.476578602,0.53920539,291.2263649,93.85757508,44.59948372,9.670862501,79.75108037,0.017117855,25.69858806
3073.054979,0,101323.5438,100038.7788,1.328901643,0.489804336,291.0890595,94.36321119,45.9312935,9.717289812,88.19403464,0.01585921,45.33719949
3140.92823,0,101349.3967,100064.1052,1.282941261,0.457797989,290.9844713,94.67982001,48.19605526,10.61271696,91.45402581,0.023786572,40.77215256
3136.883663,4.305685307,101375.2599,100089.4418,1.237033271,0.425778764,290.8799159,94.9962603,50.45953888,11.50756088,94.7127915,0.031719614,44.34432446
3093.76578,8.611370614,101419.4952,100133.0066,1.285379518,0.37059164,290.834357,95.00951325,50.42363594,11.35317756,95.76690326,0.049872195,68.45018115
3068.17641,90.3519567,101463.7254,100176.5667,1.333706958,0.315423839,290.7889352,95.0222739,50.38683701,11.19753882,96.81923982,0.068008691,137.1496731
2980.729585,172.0925428,101498.9019,100211.9196,1.348200534,0.295016183,290.9899941,94.14940919,48.73816642,8.783418881,94.677981,0.057209043,192.0691526
2915.285446,382.8399879,101534.0689,100247.2635,1.3627562,0.274626163,291.1911573,93.27572799,47.08918229,6.369286571,92.53653788,0.046406011,352.7605639
2908.257477,593.587433,101552.1571,100266.3018,1.489010318,0.285963448,291.5802456,90.93316328,44.87612052,3.932902689,90.06354376,0.029517251,351.9098049
2949.751791,905.3070022,101570.2372,100285.3323,1.615193415,0.29730718,291.969409,88.59020664,42.66151971,1.497523695,87.59249239,0.012634937,371.7474729
3024.974511,1217.026571,101573.649,100290.5176,1.61361065,0.32024683,292.4938796,85.54215664,37.67817559,0.869939666,88.61644239,0.007350011,443.595206
3185.165791,1674.565583,101577.0603,100295.7025,1.612087233,0.343109635,293.0184114,82.49386008,32.69405917,0.242636876,89.63281047,0.002067446,600.3989971
3437.320575,2132.104595,101579.6485,100300.2378,1.71732938,0.227728226,293.653029,79.0020042,26.32056388,0.121284729,77.00930165,0.001033436,659.895474
3633.681473,2553.344639,101582.2364,100304.7727,1.822557007,0.112276367,294.2875719,75.51077999,19.94836986,4.79E-06,64.39520101,0,778.4759483
3743.187922,2974.641868,101584.2364,100308.5962,1.901664272,-0.129915151,294.7876602,73.15594176,15.91716927,0.008621522,68.70643631,0,772.4768974
3800.746,3243.788513,101586.2306,100312.4136,1.980702302,-0.372103865,295.2876906,70.80133676,11.8867051,0.017318042,73.01813356,0,699.7942461
3868.436399,3512.839729,101577.7894,100305.0577,1.935186449,-0.609249353,295.6836906,68.86632794,9.181055685,0.169546895,78.16088944,0,521.4120428
3908.304384,3645.841809,101569.3456,100297.6994,1.889652676,-0.846363468,296.0796099,66.93167032,6.476165022,0.321895824,83.29851278,0,450.6437069
3928.876403,3778.769015,101556.1986,100285.9582,1.811881882,-1.027036686,296.3303452,65.62882914,5.136262848,0.690261006,79.20269513,0,358.6211104
3808.714723,3770.519343,101543.0498,100274.2151,1.734044881,-1.207658275,296.5810319,64.32625481,3.796667047,1.058589487,75.10760751,0,303.1870875
3663.140566,3762.156152,101526.7557,100259.0504,1.537102146,-1.295401187,296.7443554,63.50374305,3.008235044,1.36089264,72.32583692,0,233.9260214
3784.084846,3621.326796,101510.4596,100243.8838,1.340133622,-1.383141429,296.9076328,62.68142877,2.21977432,1.662625334,69.54306505,0,678.0860886
3898.268985,3480.794885,101490.636,100225.2485,1.096770887,-1.466078488,296.9878387,62.21439642,1.379644499,0.938102529,64.95897093,0,885.157241
3935.536813,3228.661378,101470.8182,100206.6185,0.8534819,-1.548998448,297.0679763,61.74762947,0.539848975,0.214071993,60.37290613,0,889.4911852
3932.968882,2976.3875,101461.2005,100197.5832,0.742866061,-1.601158481,297.0253881,61.75832359,0.301452972,0.375635405,52.2415826,0,1007.509559
3892.83596,2610.779848,101451.5901,100188.5538,0.632262692,-1.653301545,296.9826703,61.76955682,0.063201379,0.537110256,44.10932081,0,1165.014261
3863.737719,2245.172195,101454.9725,100190.0597,0.544090774,-1.674918248,296.7068468,62.75065682,0.084743144,0.53926455,34.28912375,0,1197.256808
3851.283253,1806.782354,101458.3599,100191.5714,0.455882778,-1.696497161,296.4309067,63.73249537,0.106267356,0.541504612,24.47711737,0,1004.614393
3803.465467,1368.392512,101470.8305,100203.6037,0.302769449,-1.650092749,295.9453773,66.04298949,0.096214415,0.69804173,29.40014384,0,756.5242153
3717.294211,1030.062009,101483.3023,100215.6367,0.149590267,-1.603558257,295.4598403,68.35362683,0.086180622,0.854748389,34.32616621,0,598.3114922
3612.807837,691.7315063,101498.0965,100228.7308,-0.122056906,-1.323009257,294.9606344,70.92192978,0.11059474,1.316461242,44.6418221,0,391.120477
3566.244517,427.5543666,101512.8883,100241.8228,-0.39365082,-1.042415861,294.4614339,73.49044456,0.135012847,1.7783205,54.95703039,0,242.1506554
3532.800597,163.3772269,101523.5942,100251.1493,-0.569429767,-0.681954088,293.9718162,76.44005926,0.166607376,2.503561624,64.46702156,0,181.0427373
3492.813608,81.84340775,101534.2929,100260.4696,-0.745137276,-0.321541049,293.4823185,79.38849246,0.198129302,3.229066038,73.97462639,0,87.56728407
3449.695284,0.309588596,101532.1459,100258.6784,-0.792328629,-0.048800272,293.2086126,80.21138952,0.099037125,4.428231503,79.18918227,0,29.0555895
3383.54478,0.154794298,101529.9963,100256.8844,-0.839374301,0.223741787,292.9349595,81.03399041,3.19E-06,5.629144245,84.39866386,0,22.94830692
3336.00948,-4.55E-13,101523.261,100250.0462,-0.624339683,0.138790002,292.7561654,81.32378747,0.005747662,9.973409451,80.47949033,0,40.82087968
3260.342147,0,101516.5208,100243.2029,-0.409391749,0.053853278,292.5773936,81.61314714,0.01152644,14.31567207,76.56184068,0,22.50804482
3187.589288,-4.55E-13,101500.9914,100227.3235,-0.350386249,-0.003987752,292.4387759,81.11565008,0.07902416,15.05527295,75.38566127,0,30.72519304
3117.863772,0,101485.4598,100211.4423,-0.291482494,-0.06174106,292.3001958,80.61804105,0.146545019,15.79563498,74.21061161,0,16.44093883
3062.879277,0,101465.9598,100192.2452,-0.415619271,0.038315596,292.2291958,79.91899105,0.255690386,17.90530704,75.0679822,0,39.86804134
3007.791824,0,101446.4617,100173.0506,-0.539694517,0.138350761,292.1582037,79.21993018,0.364693737,20.01526073,75.92320259,0,46.94717542
2942.05694,0,101430.55,100158.2035,-0.553077094,0.199723847,292.1012625,78.50131842,0.218209208,22.63186131,72.91021435,0,33.6125423
2924.545581,0,101230.5704,99959.04706,-0.698523784,0.304306633,291.6806205,78.43253727,0,12.99000029,70.73535149,0,23.37961934
2809.58636,0,101198.5116,99927.28824,-0.795440549,0.3174102,291.7386793,76.73138727,0,21.24913553,77.03273678,0,15.67372797
2766.402183,0,101166.4521,99895.52858,-0.89224389,0.330461352,291.7966971,75.03099609,7.18E-06,29.50730417,83.32914951,0,27.48459325
2765.443931,0,101133.0991,99862.26976,-0.784998831,0.249215272,291.7808736,74.69571962,0.012932269,36.02657476,87.87590833,0,12.25392322
2844.534521,0,101099.7548,99829.01985,-0.677808994,0.168033746,291.764971,74.36125387,0.025869325,42.544343,92.42056324,0,23.16763231
2988.522846,-4.55E-13,101081.9607,99811.80514,-0.669962847,0.202983375,291.6068239,75.48527151,0.060336295,46.35939594,93.18028383,0,40.45811352
3038.501505,0,101064.1781,99794.60168,-0.662103032,0.237962116,291.4487753,76.60835492,0.094873476,50.17286556,93.94049508,0,45.98619017
3115.412609,0,101067.1781,99797.62815,-0.629654473,0.32531211,291.4678635,76.05073433,0.255719065,51.13793615,95.58340979,0,39.58707888
3089.207357,2.213038801,101070.1797,99800.65581,-0.597197258,0.412617507,291.4869845,75.49326318,0.416405882,52.10274146,97.22389107,0,13.13423327
3100.123958,4.426077602,101075.915,99805.82346,-0.549167708,0.419692666,291.5649257,75.20463377,0.291463293,52.59031499,94.48664107,0,66.68130858
3050.174763,39.06510316,101081.6616,99811.00301,-0.501192265,0.426842739,291.6428731,74.91651868,0.166724954,53.07694546,91.75249708,0,82.20978274
2997.087926,73.70412872,101107.7792,99837.60301,-0.550555933,0.568765234,291.7321673,75.55367456,0.409429518,51.86701017,94.60607356,0,107.4905582
2925.76848,131.5260851,101133.8803,99864.18598,-0.600041559,0.710616333,291.8215855,76.19003155,0.651966535,50.65798562,97.45738334,7.66E-07,180.7822783
2953.060678,189.3480414,101130.1156,99860.12716,-0.868929824,0.724027483,292.1343502,75.38917273,0.593085382,51.08738856,96.23093334,0.001379442,220.399987
3039.426002,250.9711504,101126.3435,99856.06135,-1.137608308,0.737397047,292.4470788,74.58878391,0.534472305,51.51731009,95.00603277,0.002833946,252.069631
3112.975783,312.5942594,101109.3729,99839.429,-1.028892441,0.675953368,292.6948141,74.63394568,0.95812754,52.88018068,96.56854159,0.140701593,280.8252073
3211.980674,367.236544,101092.4069,99822.80129,-0.920108462,0.614539357,292.9425167,74.67946556,1.38234446,54.24171169,98.12952971,0.278505157,249.1712464
3380.644361,421.8788287,101083.6128,99814.53953,-0.688793747,0.606500254,293.1314285,75.36923026,2.817031048,53.19334404,96.95477677,0.30102354,307.7776645
3543.504551,484.8748849,101074.7893,99806.24795,-0.457590347,0.598339059,293.3203112,76.05855461,4.250933353,52.14708431,95.7814448,0.323502094,413.0335149
3643.18856,547.8709411,101013.2599,99744.32442,-0.426644851,0.370533185,293.4569288,75.95568403,4.27391053,54.89295195,97.16443009,0.274329299,419.1728079
3665.430084,528.9355473,100951.7503,99682.42139,-0.395906369,0.142654064,293.5934101,75.85344066,4.296999405,57.63960188,98.54684812,0.225209865,379.8524392
3692.646229,510.0001535,100925.8974,99657.40081,-0.737586478,-0.216994782,293.4844983,76.87957596,4.521033699,61.79357835,98.90875106,0.272084865,308.7519065
3695.227094,489.7901098,100900.0494,99632.38386,-1.079186304,-0.57646831,293.3754856,77.90613571,4.746320612,65.94373275,99.27048645,0.319145093,197.1724848
3671.101213,469.5800661,100883.0494,99613.91915,-1.276357004,-0.620543663,293.0848974,79.69630042,7.22506973,63.21797981,99.33080116,0.699429431,103.7683669
3558.438505,478.5094289,100866.012,99595.41854,-1.47370693,-0.664248434,292.7943944,81.48541731,9.703987186,60.49401045,99.39115895,1.080028057,72.25262483
